submission_type,model_name,well_id,pad_id,phase,forecast_month,forecast_volume
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-01-01,3098.729415
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-02-01,3020.527323
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-03-01,2946.370298
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-04-01,2875.950659
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-05-01,2808.99129
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-06-01,2745.241923
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-07-01,2684.47596
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-08-01,2626.487731
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-09-01,2571.090131
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-10-01,2518.112562
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-11-01,2467.399153
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2026-12-01,2418.807197
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-01-01,2372.205789
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-02-01,2327.474631
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-03-01,2284.502969
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-04-01,2243.188672
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-05-01,2203.437401
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-06-01,2165.161879
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-07-01,2128.281245
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-08-01,2092.720467
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-09-01,2058.409832
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-10-01,2025.284478
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-11-01,1993.283977
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,gas,2027-12-01,1962.351965
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-01-01,609.371688
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-02-01,597.220632
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-03-01,585.636297
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-04-01,574.579226
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-05-01,564.01362
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-06-01,553.906913
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-07-01,544.229417
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-08-01,534.954008
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-09-01,526.055851
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-10-01,517.512162
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-11-01,509.301999
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2026-12-01,501.406081
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-01-01,493.80662
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-02-01,486.487182
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-03-01,479.432559
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-04-01,472.628655
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-05-01,466.062388
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-06-01,459.721594
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-07-01,453.594955
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-08-01,447.67192
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-09-01,441.942646
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-10-01,436.397934
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-11-01,431.029181
vendor_best,smartcast_v1_vendor_best,42000000000001,pad-0,water,2027-12-01,425.82833
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-01-01,1761.459891
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-02-01,1700.535052
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-03-01,1643.102839
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-04-01,1588.887265
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-05-01,1537.639874
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-06-01,1489.136442
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-07-01,1443.174146
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-08-01,1399.569114
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-09-01,1358.154299
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-10-01,1318.77763
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-11-01,1281.300397
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2026-12-01,1245.595847
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-01-01,1211.547936
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-02-01,1179.050248
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-03-01,1148.005031
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-04-01,1118.322347
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-05-01,1089.919324
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-06-01,1062.719481
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-07-01,1036.652143
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-08-01,1011.651901
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-09-01,987.658147
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-10-01,964.614641
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-11-01,942.469141
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,oil,2027-12-01,921.17305
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-01-01,3222.678591
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-02-01,3141.348416
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-03-01,3064.22511
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-04-01,2990.988685
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-05-01,2921.350941
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-06-01,2855.0516
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-07-01,2791.854998
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-08-01,2731.547241
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-09-01,2673.933736
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-10-01,2618.837065
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-11-01,2566.095119
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2026-12-01,2515.559485
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-01-01,2467.094021
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-02-01,2420.573616
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-03-01,2375.883088
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-04-01,2332.916219
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-05-01,2291.574897
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-06-01,2251.768355
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-07-01,2213.412495
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-08-01,2176.429286
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-09-01,2140.746226
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-10-01,2106.295857
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-11-01,2073.015336
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,gas,2027-12-01,2040.846044
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-01-01,633.746555
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-02-01,621.109458
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-03-01,609.061749
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-04-01,597.562395
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-05-01,586.574164
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-06-01,576.063189
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-07-01,565.998594
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-08-01,556.352169
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-09-01,547.098085
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-10-01,538.212648
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-11-01,529.674079
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2026-12-01,521.462324
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-01-01,513.558884
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-02-01,505.946669
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-03-01,498.609861
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-04-01,491.533801
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-05-01,484.704883
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-06-01,478.110457
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-07-01,471.738753
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-08-01,465.578797
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-09-01,459.620352
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-10-01,453.853852
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-11-01,448.270348
vendor_best,smartcast_v1_vendor_best,42000000000002,pad-0,water,2027-12-01,442.861463
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-01-01,1825.475678
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-02-01,1761.837021
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-03-01,1701.882539
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-04-01,1645.317671
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-05-01,1591.877664
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-06-01,1541.323948
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-07-01,1493.441018
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-08-01,1448.033755
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-09-01,1404.925102
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-10-01,1363.954052
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-11-01,1324.973894
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2026-12-01,1287.850689
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-01-01,1252.461925
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-02-01,1218.695346
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-03-01,1186.447916
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-04-01,1155.624906
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-05-01,1126.139086
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-06-01,1097.91001
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-07-01,1070.86338
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-08-01,1044.930477
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-09-01,1020.047658
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-10-01,996.155901
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-11-01,973.200403
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,oil,2027-12-01,951.130213
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-01-01,3341.668277
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-02-01,3257.031204
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-03-01,3176.855135
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-04-01,3100.792643
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-05-01,3028.531728
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-06-01,2959.791389
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-07-01,2894.317853
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-08-01,2831.881342
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-09-01,2772.273289
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-10-01,2715.303935
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-11-01,2660.800249
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2026-12-01,2608.604116
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-01-01,2558.570755
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-02-01,2510.567343
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-03-01,2464.471791
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-04-01,2420.171686
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-05-01,2377.563343
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-06-01,2336.55097
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-07-01,2297.04593
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-08-01,2258.966082
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-09-01,2222.235195
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-10-01,2186.782421
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-11-01,2152.541832
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,gas,2027-12-01,2119.451991
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-01-01,657.927662
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-02-01,644.698434
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-03-01,632.084449
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-04-01,620.043047
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-05-01,608.535502
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-06-01,597.526582
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-07-01,586.984155
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-08-01,576.878856
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-09-01,567.183788
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-10-01,557.874271
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-11-01,548.927612
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2026-12-01,540.322911
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-01-01,532.04088
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-02-01,524.063698
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-03-01,516.374865
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-04-01,508.959085
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-05-01,501.802156
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-06-01,494.890875
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-07-01,488.212948
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-08-01,481.756916
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-09-01,475.512082
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-10-01,469.468451
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-11-01,463.61667
vendor_best,smartcast_v1_vendor_best,42000000000003,pad-0,water,2027-12-01,457.94798
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-01-01,1896.956805
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-02-01,1831.345441
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-03-01,1769.495364
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-04-01,1711.109362
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-05-01,1655.919864
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-06-01,1603.685399
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-07-01,1554.187542
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-08-01,1507.228277
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-09-01,1462.627707
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-10-01,1420.222062
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-11-01,1379.861966
vendor_best,smartcast_v1_vendor_best,42000000000004,pad-1,oil,2026-12-01,1341.410912
